clave,nombre,activo,contacto,tipo,tipos_servicio,descripcion_servicios,metodo_pago,cuenta_pago,correo_e_contacto,razon_social,nombre_fiscal,regimen_fiscal,direccion,exterior,interior,colonia,cp,ciudad,estado,pais,telefono1,telefono2,fax,telefono800,correo_e,sitio_web,rfc,cuenta1,banco1,clabe1,cuenta2,banco2,clabe2,cuenta3,banco3,clabe3,cuenta4,banco4,clabe4,cuenta5,banco5,clabe5,titulo_anexo,vigencia_anexo,titulo_anexo2,vigencia_anexo2,titulo_anexo3,vigencia_anexo3,acepta_pago_directo,tasa_iva,agregar_iva_comision,pct_comision,pcc_sabre,codigo_bookingmotor,saldo_monedero,proveedor_corp,proveedor_corporativo,notas,imagen_cupon
24984,"Middle East Airlines",1,,V,"BBF,VLO,ABC",,,,,"MIDDLE EAST AIRLINES",,,,,,,,,,,"+ 00000000",,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
24987,"MANDARIN ORIENTAL HONG KONG",1,Reservations,A,HTL,,,,mohkg-reservations@mohg.com,"Mandarin Oriental, Hong Kong Limited",,,"5 Connaught Road, Central",,,,,"Hong Kong",,"Hong Kong","+852 2522 0111",,,,,,01079357,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,4705,,0.00,0,0,,0
24988,"THE HIRAMATSU KYOTO",1,Reservations,A,HTL,,,,,"Hiramatsu Co., Ltd.",,,"&#12306;604-8174, Nakagyo Ward, Ennogyojacho, 361",,,,,Kyoto,,Japón,"+81 75-211-1751",,,,,,2764,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,605837,,0.00,0,0,,0
24989,"HYATT CENTRIC KANAZAWA",1,Reservations,A,HTL,,,,kmqct.reservations@hyatt.com,"Hyatt Hotels Corporation",,,"1-501 HIROOKA, KMQ, KANAZAWA-SHI",,,,,Kanazawa,,Japón,"+81 76-256-1234",,,,,," 20-1480589","Tarjeta AMEX",,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,383060,,0.00,0,0,,0
24991,"HOTEL SANDERS",1,Reservations,V,HTL,,,,reception@hotelsanders.com,"Hotel Sanders ApS",,,"TORDENSKJOLDSGADE 15",,,,,Copenhagen,,Dinamarca,"+45 46 40 00 40",,,,,," DK36621213",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,318821,,0.00,0,0,,0
24992,"CASA POLANCO HOTEL BOUTIQUE",1,"Marco González",V,HTL,,,,reservations@casapolanco.com,"Hamak Hotels",,,"Luis G. Urbina 84",,,POLANCO,11560,"Ciudad de México",,México,"55 5125 0805",,,,,,,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,396385,,0.00,0,0,,0
24994,"SKI SHOP",1,Reservations,V,PKT,,,,reservaciones@skishop.mx,"HIT TRAVEL  SA DE CV",,,"Parque de Granada",35,PH3,"Parques de la Herradura",52786,"Ciudad de México",Huixquilucan,México,5510547016,,,,,,HTR190829Q86,65507793308,SANTANDER,014180655077933089,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
24995,"Afro Asian Travel",1,"Mr. Ahmed Faid",V,PKT,Hospedaje,,,ahmed.faid@afroasiantravel.com,"AFRO ASIAN TRAVEL SERVICES PTY LTD",,,"44, AL AHRAM ST, MARIOTTIA",,,,,Giza,,Egipto,"+20 102 258 0107","+20 128 548 5440","+20 108 063 8877",,ahmed.faid@afroasiantravel.com,https://www.afroasiantravel.com/,"516 – 450 – 905",,QNB,,2031714157415,EG560037006308402031714157415,QNBAEGCXXXX,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"Solicita Andrea Magaña 22 abr 2025",0
25010,"PALACIO SOLECIO",1,Reservations,V,HTL,,,,reservas@palaciosolecio.com,"ASG PROYECTOS HOTELEROS MALAGA OPCO 1 S.L.U.",,,"C. Granada, 61, Distrito Centro, 29015 ",,,,,Málaga,,España,"+34 952 22 20 00",,,,,,B88243456,"IBAN: ES4500491803552111761041","SWIFT: BSCHESMM",,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,327711,,0.00,0,0,,0
25011,"RAIL NINJA",1,,V,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25014,"JANU TOKYO",1,Reservations,V,HTL,,,,janutokyo.res@janu.com,"MORI HOSPITALITY CORPORATION","MORI HOSPITALITY CORPORATION",,"1 Chome-2-2 Azabudai, Minato City, 106-0041",,,,,Tokyo,,Japan,"+81 3-6731-2333",,,,,,T8010401045627,"Tarjeta AMEX",,,,7818964,SMBCJPJT,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,604745,,0.00,0,0,,0
25016,"BUDGET CAR RENTAL",1,,V,,,,,,"BUDGET CAR RENTAL",,,,,,,,,,,"00 1 800-472-3325",,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25017,"AMAN KYOTO",1,Reservations,V,HTL,,,,amankyoto.res@aman.com,"Kyoto Resorts Co., Ltd.",,,"1 Okitayama Washimine-cho, Kita Ward, 603-8458",,,,,Kyoto,," Japón","+81 3-5224-3333",,,,,,CHE-198.414.213,,"Sumitomo Mitsui Banking Corpor",,,"7486502 Enmachi Branch(491)","SWIFT: SMBCJPJT ",,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,326757,,0.00,0,0,"Account Name:Kyoto Resorts Management Co., Ltd. Aman Kyoto.
Bank Name:Sumitomo Mitsui Banking Corporation(0009)
Branch:Enmachi Branch(491)
SWIFT Code:SMBCJPJT
Branch Address:10-1, Emmachi, Nishinokyo, Nakagyo-ku, Kyoto-shi, Kyoto, 604-8463, Japan",0
25022,"THE PENINSULA TOKYO",1,Reservations,V,HTL,,,,reservationptk@peninsula.com,"PENINSULA OF TOKYO LIMITED",,,"1 Chome-8-1 Yurakucho, Chiyoda City, 100-0006",,,,,Tokyo,,Japón,"+81 3-6270-2888",,,,,,T9010001109905,,"Sumitomo Mitsui Banking Corpor",,4897663,,"SWIFT: SMBCJPJT",,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,77429,,0.00,0,0,,0
25024,Iberia,1,,V,"BBF,VLO,ABC",,,,,"International Airlines Group, IB OPCO Holding S.L.",,,,,,,,,,," 55 1500 3551",,,,,,,"Tarjeta AMEX",,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25028,AirLink,1,,V,"BBF,VLO,ABC",,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25035,"BENESSE HOUSE HOTEL",1,,V,HTL,,,,,"BENESSE HOUSE OVAL",,,"&#12306;761-3110 Kagawa, Kagawa District, &#29748;&#24382;&#22320;",,,,,Naoshima,,Japón,"+81 87-892-3223",,,,,,10921430,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25036,"HUMMINGBIRD TRAVEL",1,"Tomas Chochrane - Sales Director",V,PKT,,,,tomas@hummingbird.travel,"Hummingbird Travel Ltd",,,"The Linen House, 253 Kilburn Ln, W10 4BQ",,,,,Londres,,"Reino Unido","+44 777 158 2247",,,,,,SE556907721601,"Hummingbird Heymaa Trading Ltd",HSBC,," 77594388",GB65HBUK40127677594388,HBUKGB4B,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25040,"MANDARIN ORIENTAL MIAMI",1,Reservations,A,HTL,,,,FansOfMO@mohg.com,"Mandarin Oriental Hotel Group",,,"500 Brickell Key Dr, Miami, FL 33131",,,,33131,Miami,Florida,"Estados Unidos","+1 305-913-8288",,,,,,24-04-0007,"Tarjeta AMEX",,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25049,"Pro Tours Iceland ehf",1,"Unnar Lúðvík Björnsson ",A,,,,,unnar@protours.is,"ProTours Iceland ehf, Sudurlandsbraut 16, 108 Reykjavik, Iceland","ProTours Iceland ehf, Sudurlandsbraut 16, 108 Reykjavik, Iceland",,"Sudurlandsbraut 16, 108",16,108,,,Reykjavik,,Iceland.,6901414,,,,INFO@PROTOURS.IS,WWW.PROTOURS.IS,,IS820308381800144406181110,"Arionbanki HF, firú›vangi 5, 8","Swift code: ESJAISRE",,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"Beneficiary's account:
For € EUR Payment: IS050308387180324406181110
For $ USD Payment: IS820308381800144406181110
For £ GBP Payment: IS690308382800044406181110
For ISK (Icelandic krona) IS300308264406184406181110",0
25050,"FUKUTAKE FOUNDATION",1,Reservations,V,PKT,,,,,"Naoshima Fukutake Art Museum Foundation",,,"2249-7, Naoshima, Kagawa District, Kagawa 761-3110",,,,,,,Japón,"+81 87-892-2655",,,,,,9470005005328,"Tarjeta AMEX",,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25053,"THE RITZ CARLTON NIKKO",1,Reservations,V,HTL,,,,rc.nikko.frontdesk@ritzcarlton.com,"Lakeside Hotel Systems Co. Ltd. The Ritz Carlton, Nikko",,,"2482 Chugushi, Tochigi 321-1661",,,,,Nikko,,Japón,"+81 288-25-6666",,,,,,T6060001031454,,"Ashikaga Bank",,5501091,,"SWIFT: ASIKJPJT",,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,387130,,0.00,0,0,,0
25056,"WABUNKA JAPAN EXPERIENCES",1,Chihiro,A,"ATR,EXC,PKT",,,,global-support@wabunka-media.jp,"Japan Culture and Technology, Inc.",,,,,,,,,,Japón,-,,,,,,2-8354,"Tarjeta AMEX",,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25057,"HOTEL THE MITSUI KYOTO",1,Reservations,V,HTL,,,,reservations.kyoto@hotelthemitsui.com,"Mitsui & Co., Ltd.",,,"Aburano-Koji St. Nijo-Sagaru, Nakagyo-Ku, 284 Nijoaburanokojicho, 604-00",,,,,Kyoto,,Japón,"+81 75-468-3100",,,,,,1010001008767,"Tarjeta AMEX",,,8424375,,SMBCJPJT,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,389324,,0.00,0,0,,0
25068,"HOTEL HOSPES PALACIO DEL BAILIO",1,Reservations,V,HTL,,,,reservations.palaciodelbailio@hospes.com,"Palacio de los Patos, S.L.",,,"C. de Ramírez de las Casas Deza, 10, 12, Centro, 14001",,,,,Córdoba,,España,"+34 610 22 92 77",,,,,,B18525907,,,,,ES3701287680400100001623,BKBKESMM,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,75849,,0.00,0,0,,0
25072,"CORRAL DEL REY",1,Reservations,V,HTL,,,,admincdr@aluzcollection.com,"Hacienda San Rafael, S.L.",,,"C. Corral del Rey, 12, Casco Antiguo, 41004 ",,,,,Sevilla,,España,"+34 954 22 71 16",,,,,,B11674611,"Tarjeta AMEX",,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,318730,,0.00,0,0,,0
25073,"PARADOR DE GRANADA",1,Reservations,V,HTL,,,,granada@parador.es,"Paradores de Turismo de España, S.M.E., S.A..",,,"C. Real de la Alhambra, s/n, Centro, 18009",,,,,Granada,,España,"+34 958 22 14 40",,,,,,A79855201,,,,," IBAN:ES8121031070120030006503",UCJAES2M,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,111740,,0.00,0,0,,0
25075,"THE RITZ-CARLTON SANTIAGO",1,Reservations,A,HTL,,,,reservations.chile@ritzcarlton.com,"Hotelera Luxe SpA",,,"El Alcalde 15, 7550655 Las Condes, Región Metropolitana",,,,,Santiago,,Chile,"+56 2 2470 8500",,,,,,76.360.669-4,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,50749,,0.00,0,0,,0
25077,"ALVEAR PALACE HOTEL",1,Reservations,A,HTL,,,,reservas@alvear.com.ar,"ALVEAR PALACE HOTEL SA I ",,,"Av. Alvear 1891, C1129AAA ",,,,,"Cdad. Autónoma de Buenos Aires",,Argentina,"+54 11 4808-2100",,,,,,30527225988,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,16583,,0.00,0,0,,0
25080,"HYATT REGENCY DFW INTERNATIONAL AIRPORT",1,Reservations,V,HTL,,,,,"Hyatt Corporation",,,"2334 N International Pkwy",,,"DFW Airport",75261,Dallas,TEXAS,"Estados Unidos","+1 972-453-1234",,,,,,3838478,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,31378,,0.00,0,0,,0
25082,"Best of Europe Travel",1,,V,PKT,,,,,,,,"Carretera de Boadilla 52 28220 Madrid – España B ",,,,,,,,88005327,,,,,,,,,,,IBAN:ES6901280229410100035794,BKBKESMMXXX,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"TITULAR: BEST of EUROPE TRAVEL SL
BANCO: BANKINTER
SUCURSAL : Centro Comercial La Bolsa, Ctra. de Pozuelo, 48, Local 5, 28220 Majadahonda, Madrid, ESPAÑA
IBAN: ES6901280229410100035794
SWIFT : BKBKESMMXXX",0
25092,"Hawaiian Airlines",1,,V,"BBF,VLO,ABC",,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25101,"Lot Polish Airlines",1,,V,"BBF,VLO,ABC",,,,,,,,,,,,,,,,"00 48 22 577 77 55",,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25102,"El Al Israel Airlines",1,,V,"BBF,VLO,ABC",,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25107,"Ai Oyama Bridge International",1,Reservations,V,PKT,,,,info@bridge-intl.net,"IZUMI LLC",,,"1-4-23 Shiogami-cho, Takamatsu-shi  ",,,,,Kagawa,,Japón,81-90-5712-0707,,,,,,EN00069,,"Wise Payments Limited",,#1244840,"GB79 TRWI 2308 0154 9353 74",CHGKJPJZ,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"Chugoku Bank Ltd., Takamatsu Higashi branch
Swift Code : CHGKJPJZ
Bank Address: 1652-2 Kasuga-cho, Takamatsu-shi, Kagawa 761-0101 Japan
Savings Account #1244840
Yugengaisha Izumi Daihyotorishimariyaku Oyama Ai
Please burden bank transfer fee at ",0
25166,"Teton Limousine Services LLC",1,,V,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25188,"TRAILS OF INDOCHINA",1,"Gabriela Hernandez Tabarez",V,PKT,,,,sales.sup2@trailsofindochina.com,"Trails Of Indochina Limited",,,"2/27 Quách V&#259;n Tu&#7845;n, Ward 12, Tân Bình, Thành ph&#7889; H&#7891; Chí ",,,"Ward 12 Tan Binh District",,,,Vietnam,"+52 55 30731682",,,,mexico@trailsofindochina.com,,202145176R,,,,0071370806608,,BFTVVNVX007,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25194,"Elite Car Service",1,,V,TRF,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25215,"Berber Lodge",1,,V,HTL,,,,,,,,,,,,,,,,-,,,,,,,,"BMCE, av Mohammed V, 75 Gueliz",,,011450000002210003657258,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25223,"José Alfonso Leyva González",1,,V,,,,,,,,,,,,,,,,,-,,,,,,,"Cuenta 0472010801","CLABE 012180004720108015","SWIFT BCMRMXMMPYM",,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25238,"OTADUY YACHTS",1,Reservations,V,OTR,YACHT,,,info@otaduyyachts.com,"OTADUY YACHTS CO.",,,"901 Brickell Key Blvd 3103, 33131",,,,,Florida,Miami,"Estados Unidos","+52 6242351208",,,,,," 35-2606502","Tarjeta AMEX",,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25240,"DELTA AIR LINES",1,Information,V,"BBF,VLO,ABC",,,,WeCare@Delta.com,"Delta Air Lines, Inc.",,," 1030 Delta Boulevard, Dept. 982, 30354",,,,,"Atlanta, Georgia",,"Estados Unidos",+1-800-221-1212,,,,,,0654427,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25247,"HOTEL FOUGERE",1,"Tanguy Vignes",V,HTL,,,,tanguy@hotel-fougere.com,"Europe Tourisme SAS ",,,"36 RUE BONAPARTE",,,,75006,Paris,,Francia,+330143260019,,,,,,FR45798030748,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,394720,,0.00,0,0,,0
25263,"HOTEL DU CAP EDEN ROC",1,Reservations,V,HTL,,,,reservations.hdcer@oetkercollection.com,"SAS HOTEL DU CAP-EDEN ROC",,,"167-165 Bd J. F. Kennedy, 06160 ",,,,,Antibes,,Francia,"+33 4 93 61 39 01",,,,,,FR71035520022,"Tarjeta AMEX",,,00073951511,"FR 7610096181020007395151124",CMCIFRPP,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,218307,,0.00,0,0,"Beneficiary account name: Hôtel du Cap-Eden-Roc
CIC Mediterranée GE – 448 Avenue du Prado – BP279 – 13269 MARSEILLE cedex 08 – France
N° compte : 00073951511 – Clé R.I.B: 24 - Code Banque : 10096 – Branch Code : 18102
Code SWIFT : CMCIFRPP IBAN Co",0
25269,"HOTEL ALFONSO XIII",1,Reservations,V,HTL,,,,reservation.00088@theluxurycollectionhotels.com,"STARWOOD ALFONSO XIII HOTEL COMPANY SL",,,"C. San Fernando, 2, Casco Antiguo, 41004 ",,,,,Sevilla,,España,"+34 954 91 70 00",,,,,,B-90024108,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,50604,,0.00,0,0,,0
25274,"ZANNIER LE CHALET",1,Reservations,V,HTL,,,,reservation@lechaletzannier.com,"Zannier Hotels Spain S.l.",,,"367 Rte du Crêt, 74120",,,,74120,Megève,,Francia,"+33 4 50 21 01 01",,,,,,B09912668,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,316078,,0.00,0,0,,0
25318,"RIVERSIDE LUXURY CRUISES",1,"Michelle Rodriguez-Senior Director Of Global Sales",V,CRC,,,,m.suarez@riverside-cruises.com,"Riverside Collection GmbH & Co. KG",,,"Wexstraße 16, 20355",,,,,Hamburg,,Alemania,"34 928 06 32 00",,,,,,"HRB 64644",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25338,"EXO TRAVEL SINGAPORE",1,,V,PKT,,,,,"EXO TRAVEL (SINGAPORE) CO. PTE. LTD.",,,"3 Pickering Street",02-06,,"Nanking Row",04866,Singapore,,Singapore,+6564380246,,,,luxe@exotravel.com,www.exotravel.com,,,,,0003013938035022,,DBSSSGSG,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25348,"ARABIAN LUX",1,"Nicholas Rhodes ",V,PKT,,,,nicholas@arabianlux.com,"One Lux Tourism LLC",,,"Barsha Boutique Building",,,,,Dubai,,EAU,971553682469,"+971 4 450 2233",,,nicholas@arabianlux.com,https://www.arabianlux.com/,"1503555 ",,,,"Account: 0100932016","IBAN: AE030211000000100932016","SWIFT: CITIAEAD",0170225317,Citibank,"AE95 0211 0000 0017 0225 317","ONE LUX TOURISM LLC",CURRENCY:USD,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"*THE IBAN MUST BE MENTIONED ON THE TRANSFER*",0
25360,"Luxury Japan",1,,V,PKT,,,,,"Luxury Japan Corp",,,,,,,,,,,0334999101,,,,,,,,,,4794918,,BOTKJPJT,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25362,"AMAN TOKYO",1,Reservations,A,HTL,,,,amantokyo.res@aman.com,"Aman Group Sarl",,,"The Otemachi Tower, 1 Chome-5-6 &#332;temachi, 100-0004",,,,,"Chiyoda City, Tokyo",,Japón,"+81 3-5224-3333",,,,,https://www.aman.com/resorts/aman-tokyo,CHE-198.414.213,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,271125,,0.00,0,0,,0
25363,"ROSEWOOD VILLA MAGNA",1,Reservations,V,HTL,,,,villamagna.reservations@rosewoodhotels.com,"Rosewood Hotel Group",,,"P.º de la Castellana, 22, Salamanca, 28046",,,,,Madrid,,España,"+34 915 87 12 34",,,,,,31010102004896,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,22860,,0.00,0,0,,0
25364,"Ritz nikko",1,,V,,,,,,,,,,,,,,,,,"+81 288-25-6666",,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25365,"THE SHINMONZEN",1,Reservations,V,HTL,,,,reservations@theshinmonzen.com,"K.K. Shinmonzen",,,"235 Nishinocho, Higashiyama Ward, Kyoto, 605-0088",,,,,,,Japón,"+81 75-533-6553",,,,,,T8130001066094,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,397882,,0.00,0,0,,0
25366,"FOUR SEASONS HOTEL JAKARTA",1,Reservations,V,HTL,,,,reservations.jkt@fourseasons.com,"PT Permadani Khatulistiwa Nusantara",,," Jl. Gatot Subroto No.18, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selata",,,,,Jakarta,,Indonesia,"+62 21 22771888",,,,,,726656452,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,307181,,0.00,0,0,,0
25371,"SOLARIS RESIDENCES",1,Reservations,V,HTL,,,,info@solarisvail.com,"Solaris Development, LLC",,,"141 E Meadow Dr, Vail, CO 81657",,,,,,,"Estados Unidos","+1 970-306-0356",,,,,,L21000441689,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25372,"Queen Of Clubs Lifestyle Luxury Services LTD",1,"PAOLA HALL",V,PKT,,,,PAOLA.HALL@QOFCLUBS.COM,"Queen Of Clubs Lifestyle Luxury Services LTD UK",,,"138 - 142 Holborn",,,,,,,"UNITED KINGDOM",41765215639,,,,PAOLA.HALL@QOFCLUBS.COM,,975393178,40635685,,"GB62 BUKB 2035 9340 6356 85","Sort code: 203593",,SWIFT: BUKBGB22,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25373,"Peninsula london",1,,V,,,,,,,,,"1 Grosvenor Pl",,,,,,,"UNITED KINGDOM","44 20 3959 2888",,,,,,,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25374,"HECKFIELD PLACE",1,Reservations,V,HTL,,,,reservations@heckfieldplace.com,"Heckfield Management Limited",,,"Heckfield Pl, Heckfield, Hook RG27 0LD",,,,,,,"Reino Unido","+44 118 932 6868",,,,,,"GB 171698867",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,322588,,0.00,0,0,,0
25375,"DAKOTA HOTEL LEEDS",1,Reservations,V,HTL,,,,reservations@lds.dakotahotels.co.uk,"DAKOTA HOTEL LEEDS LIMITED",,,"8 Russell 8 Russell St, LS1 5RN",,,,,Leeds,,"Reino Unido","+44 113 322 6261",,,,,,"GB 227822601",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,310809,,0.00,0,0,,0
25377,"CHARLES L TREADWAY",1,"CHARLES L. TREADWAY",V,OTR,"REEMBOLSO CLIENTE",,,REEMBOLSO,"CHARLES L. TREADWAY",,,NA,,,,,,,,NA,,,,,,NA,Account:1348840043111,"Rounting no. 121000248","Wells Fargo Bank NA",,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25379,"ONE&ONLY MANDARINA",1,Reservations,V,HTL,,,,reservations@oneandonlymandarina.com,"INDUSTRIA HOTELERA DE NAYARIT SA DE CV",,,"Carretera Federal Libre 200",,,"Municipio de Compostela El Monteo&#769;n",," Tepic-Puerto Vallarta","Nayari, Nay.",México,"327 689 0100",,,,,,IHN2011244R1,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,328103,,0.00,0,0,,0
25383,Silversea,1,"NADIA MARQUEZ",V,,,,,nmarquez@silversea.com,,,,,,,,,,,,55,,,,,,,"Tarjeta AMEX",,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
25386,"THE CONNAUGHT",1,Reservations,V,HTL,,,,reservations@the-connaught.co.uk,"Maybourne Hotels Limited",,,"The Connaught, Carlos Pl, London W1K 2AL",,,,,,,"Reino Unido","+44 20 7499 7070",,,,,,3669284,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,48740,,0.00,0,0,,0
25387,"CRILLON TOURS",1,Reservations,V,PKT,,,,info@titicaca.com,"Crillon Tour S.A",,,"Zona 2, Av. Camacho 1223",1223,"Piso 1, DPTO 1",,,"La Paz",,Bolivia,"+591 2 2337533",,,,,,1007027023,,,," 1100001135897 ",,"BRBTUS33 ",,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
